4000.000000  9.16224e-01  1.83835e-02
4000.050049  9.15718e-01  1.84319e-02
4000.100098  9.11269e-01  1.81809e-02
4000.149902  9.41697e-01  1.84935e-02
4000.199951  9.59301e-01  1.87032e-02
4000.250000  9.73460e-01  1.90553e-02
4000.300049  9.43651e-01  1.87653e-02
4000.350098  9.57480e-01  1.88533e-02
4000.399902  9.41949e-01  1.86109e-02
4000.449951  9.20140e-01  1.82794e-02
4000.500000  9.07921e-01  1.81524e-02
4000.550049  8.85224e-01  1.78974e-02
4000.600098  8.77958e-01  1.78579e-02
4000.649902  8.57573e-01  1.75946e-02
4000.699951  8.33173e-01  1.73331e-02
4000.750000  8.18758e-01  1.71838e-02
4000.800049  8.03748e-01  1.69857e-02
4000.850098  7.87970e-01  1.67168e-02
4000.899902  8.05812e-01  1.69707e-02
4000.949951  8.08615e-01  1.68831e-02
4001.000000  7.71165e-01  1.66210e-02
4001.050049  7.96052e-01  1.68769e-02
4001.100098  8.64341e-01  1.76841e-02
4001.149902  8.44930e-01  1.73862e-02
4001.199951  7.05078e-01  1.57396e-02
4001.250000  6.33462e-01  1.47110e-02
4001.300049  7.11052e-01  1.56712e-02
4001.350098  8.38973e-01  1.71834e-02
4001.399902  8.54885e-01  1.73964e-02
4001.449951  9.06894e-01  1.79285e-02
4001.500000  9.54358e-01  1.84582e-02
4001.550049  9.54124e-01  1.84154e-02
4001.600098  9.71627e-01  1.86461e-02
4001.649902  9.61037e-01  1.84826e-02
4001.699951  9.21169e-01  1.81480e-02
4001.750000  9.20708e-01  1.82914e-02
4001.800049  9.67840e-01  1.88073e-02
4001.850098  9.46212e-01  1.86426e-02
4001.899902  9.59311e-01  1.86398e-02
4001.949951  9.53061e-01  1.85577e-02
4002.000000  9.44182e-01  1.85555e-02
4002.050049  9.47149e-01  1.85746e-02
4002.100098  9.69481e-01  1.87153e-02
4002.149902  9.57195e-01  1.86531e-02
4002.199951  9.88306e-01  1.88296e-02
4002.250000  9.79462e-01  1.87319e-02
4002.300049  9.71837e-01  1.85646e-02
4002.350098  9.74252e-01  1.86439e-02
4002.399902  9.91986e-01  1.88101e-02
4002.449951  9.75828e-01  1.88077e-02
4002.500000  9.43851e-01  1.84881e-02
4002.550049  9.64970e-01  1.86817e-02
4002.600098  9.31135e-01  1.83006e-02
4002.649902  9.41532e-01  1.84411e-02
4002.699951  9.28764e-01  1.83995e-02
4002.750000  9.94310e-01  1.91217e-02
4002.800049  9.83878e-01  1.88178e-02
4002.850098  9.84987e-01  1.88885e-02
4002.899902  1.00152e+00  1.91518e-02
4002.949951  1.06833e+00  2.00745e-02
4003.000000  1.00240e+00  1.92785e-02
4003.050049  9.25573e-01  1.83591e-02
4003.100098  9.23319e-01  1.84093e-02
4003.149902  9.41014e-01  1.85168e-02
4003.199951  9.58814e-01  1.86846e-02
4003.250000  9.78930e-01  1.88860e-02
4003.300049  9.75102e-01  1.89518e-02
4003.350098  9.52384e-01  1.86314e-02
4003.399902  9.74612e-01  1.89157e-02
4003.449951  9.66115e-01  1.88316e-02
4003.500000  9.82831e-01  1.90667e-02
4003.550049  9.87013e-01  1.89298e-02
4003.600098  9.74136e-01  1.89580e-02
4003.649902  9.87137e-01  1.89768e-02
4003.699951  1.00262e+00  1.91909e-02
4003.750000  9.80156e-01  1.89463e-02
4003.800049  1.00107e+00  1.91188e-02
4003.850098  9.77948e-01  1.89890e-02
4003.899902  9.78196e-01  1.89520e-02
4003.949951  9.80286e-01  1.89729e-02
4004.000000  9.87844e-01  1.91277e-02
4004.050049  1.00397e+00  1.92114e-02
4004.100098  9.86249e-01  1.89459e-02
4004.149902  9.70731e-01  1.87426e-02
4004.199951  9.66562e-01  1.87956e-02
4004.250000  9.71476e-01  1.89340e-02
4004.300049  9.98425e-01  1.92693e-02
4004.350098  9.50629e-01  1.88016e-02
4004.399902  9.81071e-01  1.90672e-02
4004.449951  1.01075e+00  1.94210e-02
4004.500000  9.82440e-01  1.90267e-02
4004.550049  9.57624e-01  1.87677e-02
4004.600098  9.75243e-01  1.89927e-02
4004.649902  9.78613e-01  1.90009e-02
4004.699951  9.55534e-01  1.87023e-02
4004.750000  9.12506e-01  1.83479e-02
4004.800049  9.16675e-01  1.83380e-02
4004.850098  9.26494e-01  1.82984e-02
4004.899902  9.25375e-01  1.81738e-02
4004.949951  9.17244e-01  1.81436e-02
4005.000000  9.11708e-01  1.81852e-02
4005.050049  9.21140e-01  1.82708e-02
4005.100098  9.12426e-01  1.82249e-02
4005.149902  9.06866e-01  1.81034e-02
4005.199951  8.88523e-01  1.80228e-02
4005.250000  9.44268e-01  1.87597e-02
4005.300049  9.43043e-01  1.88325e-02
4005.350098  9.17615e-01  1.83595e-02
4005.399902  9.13552e-01  1.83187e-02
4005.449951  9.15694e-01  1.84435e-02
4005.500000  9.48787e-01  1.87806e-02
4005.550049  9.27173e-01  1.84751e-02
4005.600098  9.57652e-01  1.89429e-02
4005.649902  9.80876e-01  1.91982e-02
4005.699951  9.51690e-01  1.87835e-02
4005.750000  9.44422e-01  1.84903e-02
4005.800049  9.34300e-01  1.84129e-02
4005.850098  9.41389e-01  1.83748e-02
4005.899902  9.24106e-01  1.82628e-02
4005.949951  9.38954e-01  1.82922e-02
4006.000000  9.41033e-01  1.82649e-02
4006.050049  9.46026e-01  1.83199e-02
4006.100098  9.08061e-01  1.79607e-02
4006.149902  9.31331e-01  1.81209e-02
4006.199951  8.97129e-01  1.77361e-02
4006.250000  8.64983e-01  1.73639e-02
4006.300049  8.22284e-01  1.68384e-02
4006.350098  7.61038e-01  1.61286e-02
4006.399902  7.25587e-01  1.56816e-02
4006.449951  6.78519e-01  1.50681e-02
4006.500000  6.35826e-01  1.45523e-02
4006.550049  5.92282e-01  1.40431e-02
4006.600098  5.59858e-01  1.36708e-02
4006.649902  5.26013e-01  1.32842e-02
4006.699951  5.02687e-01  1.30691e-02
4006.750000  4.82188e-01  1.28101e-02
4006.800049  4.77839e-01  1.26175e-02
4006.850098  4.80887e-01  1.25929e-02
4006.899902  4.97701e-01  1.28298e-02
4006.949951  5.34467e-01  1.35508e-02
4007.000000  5.98290e-01  1.43848e-02
4007.050049  6.29072e-01  1.48402e-02
4007.100098  6.99356e-01  1.57220e-02
4007.149902  7.31994e-01  1.60505e-02
4007.199951  7.41494e-01  1.62337e-02
4007.250000  7.30951e-01  1.60756e-02
4007.300049  7.19879e-01  1.58286e-02
4007.350098  7.37181e-01  1.60043e-02
4007.399902  7.56760e-01  1.62103e-02
4007.449951  7.72045e-01  1.63317e-02
4007.500000  7.86112e-01  1.65884e-02
4007.550049  8.05981e-01  1.68267e-02
4007.600098  8.24623e-01  1.70991e-02
4007.649902  8.18646e-01  1.70083e-02
4007.699951  8.36952e-01  1.73499e-02
4007.750000  8.33919e-01  1.71627e-02
4007.800049  8.47163e-01  1.72468e-02
4007.850098  8.52264e-01  1.73342e-02
4007.899902  8.72816e-01  1.75130e-02
4007.949951  8.67650e-01  1.73935e-02
4008.000000  8.73236e-01  1.76065e-02
4008.050049  8.75837e-01  1.76459e-02
4008.100098  8.83225e-01  1.78185e-02
4008.149902  8.68853e-01  1.75892e-02
4008.199951  8.28108e-01  1.71978e-02
4008.250000  8.33269e-01  1.71908e-02
4008.300049  8.39012e-01  1.73330e-02
4008.350098  8.17773e-01  1.69891e-02
4008.399902  8.26868e-01  1.69656e-02
4008.449951  8.23000e-01  1.69424e-02
4008.500000  8.02888e-01  1.68001e-02
4008.550049  7.78742e-01  1.66253e-02
4008.600098  7.92155e-01  1.69613e-02
4008.649902  8.68139e-01  1.80774e-02
4008.699951  8.56263e-01  1.79723e-02
4008.750000  8.00678e-01  1.70578e-02
4008.800049  8.32127e-01  1.73169e-02
4008.850098  8.59447e-01  1.76496e-02
4008.899902  8.69825e-01  1.77503e-02
4008.949951  9.28877e-01  1.85477e-02
4009.000000  9.28232e-01  1.84527e-02
4009.050049  9.62534e-01  1.87893e-02
4009.100098  9.71608e-01  1.86779e-02
4009.149902  1.00317e+00  1.91014e-02
4009.199951  9.81222e-01  1.88502e-02
4009.250000  9.84463e-01  1.88962e-02
4009.300049  9.82031e-01  1.89522e-02
4009.350098  1.00056e+00  1.92855e-02
4009.399902  1.00363e+00  1.94417e-02
4009.449951  1.00201e+00  1.94633e-02
4009.500000  1.02199e+00  1.94518e-02
4009.550049  1.03007e+00  1.96179e-02
4009.600098  1.03723e+00  1.98457e-02
4009.649902  1.01114e+00  1.95976e-02
4009.699951  1.00886e+00  1.93611e-02
4009.750000  1.01338e+00  1.93490e-02
4009.800049  9.99523e-01  1.92486e-02
4009.850098  9.96829e-01  1.92292e-02
4009.899902  9.97693e-01  1.91923e-02
4009.949951  9.92812e-01  1.92048e-02
4010.000000  9.91633e-01  1.92118e-02
4010.050049  9.91884e-01  1.90636e-02
4010.100098  9.60005e-01  1.86794e-02
4010.149902  9.81367e-01  1.88043e-02
4010.199951  1.00258e+00  1.91576e-02
4010.250000  1.00709e+00  1.91086e-02
4010.300049  9.96023e-01  1.90162e-02
4010.350098  1.01584e+00  1.92462e-02
4010.399902  1.00512e+00  1.92206e-02
4010.449951  9.90921e-01  1.91415e-02
4010.500000  9.99933e-01  1.92982e-02
4010.550049  9.94260e-01  1.91836e-02
4010.600098  9.91990e-01  1.92548e-02
4010.649902  9.75170e-01  1.89488e-02
4010.699951  9.76409e-01  1.90719e-02
4010.750000  1.00193e+00  1.92762e-02
4010.800049  1.00925e+00  1.92538e-02
4010.850098  1.04362e+00  1.97023e-02
4010.899902  1.07248e+00  2.00498e-02
4010.949951  1.01742e+00  1.94256e-02
4011.000000  9.96196e-01  1.89989e-02
4011.050049  9.95906e-01  1.92016e-02
4011.100098  1.01059e+00  1.93450e-02
4011.149902  1.01733e+00  1.94210e-02
4011.199951  1.01220e+00  1.93018e-02
4011.250000  1.01209e+00  1.93311e-02
4011.300049  1.01093e+00  1.92353e-02
4011.350098  1.02585e+00  1.94159e-02
4011.399902  9.97986e-01  1.91022e-02
4011.449951  1.01378e+00  1.93232e-02
4011.500000  1.02676e+00  1.93615e-02
4011.550049  1.00162e+00  1.92519e-02
4011.600098  1.02030e+00  1.94587e-02
4011.649902  1.03432e+00  1.96436e-02
4011.699951  1.03114e+00  1.95221e-02
4011.750000  9.95916e-01  1.90999e-02
4011.800049  9.99680e-01  1.90616e-02
4011.850098  1.03889e+00  1.95418e-02
4011.899902  1.02370e+00  1.92833e-02
4011.949951  1.02866e+00  1.93450e-02
4012.000000  9.94245e-01  1.89483e-02
4012.050049  1.03409e+00  1.94304e-02
4012.100098  1.02243e+00  1.93315e-02
4012.149902  1.00909e+00  1.91772e-02
4012.199951  1.01908e+00  1.93598e-02
4012.250000  1.04111e+00  1.95983e-02
4012.300049  1.03098e+00  1.95097e-02
4012.350098  1.01124e+00  1.92742e-02
4012.399902  1.00701e+00  1.93286e-02
4012.449951  1.01637e+00  1.93388e-02
4012.500000  9.95769e-01  1.90895e-02
4012.550049  1.00029e+00  1.90689e-02
4012.600098  1.02623e+00  1.94858e-02
4012.649902  9.98944e-01  1.92668e-02
4012.699951  1.00754e+00  1.94004e-02
4012.750000  1.02951e+00  1.95385e-02
4012.800049  1.01136e+00  1.93720e-02
4012.850098  9.92728e-01  1.90311e-02
4012.899902  1.00574e+00  1.91852e-02
4012.949951  9.96531e-01  1.90564e-02
4013.000000  9.96423e-01  1.91529e-02
4013.050049  1.02069e+00  1.94799e-02
4013.100098  9.99072e-01  1.92822e-02
4013.149902  9.67179e-01  1.87650e-02
4013.199951  9.65925e-01  1.87488e-02
4013.250000  9.34209e-01  1.84505e-02
4013.300049  8.92653e-01  1.79317e-02
4013.350098  8.28746e-01  1.70642e-02
4013.399902  7.16269e-01  1.56378e-02
4013.449951  6.31681e-01  1.45753e-02
4013.500000  5.31756e-01  1.32062e-02
4013.550049  4.47655e-01  1.20649e-02
4013.600098  3.78188e-01  1.11097e-02
4013.649902  3.07748e-01  1.01369e-02
4013.699951  2.51399e-01  9.23769e-03
4013.750000  2.11147e-01  8.71239e-03
4013.800049  2.22400e-01  8.93296e-03
4013.850098  2.40770e-01  9.42167e-03
4013.899902  2.55964e-01  9.50956e-03
4013.949951  2.97554e-01  1.00815e-02
4014.000000  3.62324e-01  1.11355e-02
4014.050049  4.79803e-01  1.28499e-02
4014.100098  5.59136e-01  1.39805e-02
4014.149902  6.71998e-01  1.55097e-02
4014.199951  7.78752e-01  1.67726e-02
4014.250000  8.61136e-01  1.76892e-02
4014.300049  8.86053e-01  1.80007e-02
4014.350098  9.10205e-01  1.82173e-02
4014.399902  9.40307e-01  1.85634e-02
4014.449951  9.79092e-01  1.89622e-02
4014.500000  9.94773e-01  1.91122e-02
4014.550049  9.98547e-01  1.92194e-02
4014.600098  1.00190e+00  2.01483e-02
4014.649902  9.88696e-01  2.03604e-02
4014.699951  9.76396e-01  2.07131e-02
4014.750000  1.00378e+00  2.08374e-02
4014.800049  1.00812e+00  2.08403e-02
4014.850098  1.00982e+00  2.08767e-02
4014.899902  1.01825e+00  2.10045e-02
4014.949951  1.03021e+00  2.10183e-02
4015.000000  1.02065e+00  2.08501e-02
4015.050049  9.99644e-01  2.07290e-02
4015.100098  1.00815e+00  2.08440e-02
4015.149902  9.96136e-01  2.07653e-02
4015.199951  1.00231e+00  2.09906e-02
4015.250000  9.95723e-01  2.09721e-02
4015.300049  9.99695e-01  2.09747e-02
4015.350098  1.02284e+00  2.11514e-02
4015.399902  9.96671e-01  2.07001e-02
4015.449951  9.52830e-01  2.01610e-02
4015.500000  9.26524e-01  1.98528e-02
4015.550049  9.02427e-01  1.96379e-02
4015.600098  8.24435e-01  1.84793e-02
4015.649902  7.85095e-01  1.77788e-02
4015.699951  7.08010e-01  1.66006e-02
4015.750000  6.32292e-01  1.55839e-02
4015.800049  5.08440e-01  1.38369e-02
4015.850098  4.19962e-01  1.25902e-02
4015.899902  3.74773e-01  1.19221e-02
4015.949951  2.83369e-01  1.05199e-02
4016.000000  2.70651e-01  1.02149e-02
4016.050049  2.31922e-01  9.46346e-03
4016.100098  2.32089e-01  9.44865e-03
4016.149902  2.59584e-01  9.87159e-03
4016.199951  2.88834e-01  1.03948e-02
4016.250000  2.94847e-01  1.05704e-02
4016.300049  2.80120e-01  1.02122e-02
4016.350098  1.80701e-01  8.38463e-03
4016.399902  1.62183e-01  8.01633e-03
4016.449951  1.87268e-01  8.46925e-03
4016.500000  1.77651e-01  8.19937e-03
4016.550049  7.96921e-02  6.14026e-03
4016.600098  1.40108e-02  4.18995e-03
4016.649902  2.33950e-03  3.52853e-03
4016.699951  1.31777e-02  3.98908e-03
4016.750000  1.91149e-02  4.13653e-03
4016.800049  2.76624e-02  4.48852e-03
4016.850098  1.05647e-02  4.23277e-03
4016.899902  1.84359e-03  3.71835e-03
4016.949951 -2.41830e-04  3.55673e-03
4017.000000  7.12772e-03  4.01758e-03
4017.050049  1.73406e-03  3.58427e-03
4017.100098  5.00850e-03  3.55095e-03
4017.149902 -7.18380e-03  3.52303e-03
4017.199951 -5.96066e-03  3.82036e-03
4017.250000 -4.80250e-03  3.98042e-03
4017.300049  1.40405e-03  3.85651e-03
4017.350098 -4.57422e-03  3.57146e-03
4017.399902 -5.92525e-03  3.68517e-03
4017.449951  5.82777e-03  3.88161e-03
4017.500000  1.00515e-03  3.59812e-03
4017.550049  5.25290e-03  3.54965e-03
4017.600098 -1.06473e-03  3.27682e-03
4017.649902  1.43978e-02  3.91340e-03
4017.699951  9.08889e-03  3.92228e-03
4017.750000  4.07812e-03  4.02948e-03
4017.800049 -8.80170e-04  3.80687e-03
4017.850098  1.61134e-02  4.21000e-03
4017.899902  1.07379e-02  3.96667e-03
4017.949951  2.08464e-02  4.20944e-03
4018.000000  1.70509e-02  3.96507e-03
4018.050049  6.75062e-03  3.54374e-03
4018.100098  1.22506e-02  3.73750e-03
4018.149902  3.54556e-03  3.55003e-03
4018.199951 -4.46527e-03  3.28314e-03
4018.250000 -2.63885e-04  2.89000e-03
4018.300049  6.66710e-03  3.03900e-03
4018.350098  6.36969e-03  3.22776e-03
4018.399902  4.46051e-03  3.30692e-03
4018.449951  6.65940e-03  3.64335e-03
4018.500000  2.69552e-03  3.93109e-03
4018.550049  1.64933e-02  4.26306e-03
4018.600098  2.44933e-02  4.08988e-03
4018.649902  4.37819e-02  4.63472e-03
4018.699951  6.30291e-02  5.18454e-03
4018.750000  7.86729e-02  5.65988e-03
4018.800049  9.63573e-02  6.24619e-03
4018.850098  1.32629e-01  7.01771e-03
4018.899902  1.44692e-01  7.25322e-03
4018.949951  1.54305e-01  7.53527e-03
4019.000000  2.37440e-01  9.26400e-03
4019.050049  3.65552e-01  1.14237e-02
4019.100098  4.85551e-01  1.31539e-02
4019.149902  6.29920e-01  1.50242e-02
4019.199951  7.52818e-01  1.65772e-02
4019.250000  8.69828e-01  1.79051e-02
4019.300049  8.98620e-01  1.83250e-02
4019.350098  9.85886e-01  1.93685e-02
4019.399902  9.88352e-01  1.93834e-02
4019.449951  9.48832e-01  1.88735e-02
4019.500000  9.77763e-01  1.93192e-02
4019.550049  9.76823e-01  1.92874e-02
4019.600098  9.64399e-01  1.92027e-02
4019.649902  1.01778e+00  1.98321e-02
4019.699951  1.01417e+00  1.99215e-02
4019.750000  1.01833e+00  1.99641e-02
4019.800049  1.01749e+00  2.00299e-02
4019.850098  1.00434e+00  1.98269e-02
4019.899902  9.95510e-01  1.97246e-02
4019.949951  1.01646e+00  1.99235e-02
4020.000000  1.00439e+00  1.97788e-02
4020.050049  1.02165e+00  1.99715e-02
4020.100098  1.02534e+00  1.99518e-02
4020.149902  9.86368e-01  1.95083e-02
4020.199951  9.84246e-01  1.94050e-02
4020.250000  9.94168e-01  1.95319e-02
4020.300049  1.00252e+00  1.97754e-02
4020.350098  1.02388e+00  1.99240e-02
4020.399902  1.01562e+00  1.98963e-02
4020.449951  1.02369e+00  2.00941e-02
4020.500000  1.00633e+00  1.98522e-02
4020.550049  9.75827e-01  1.94413e-02
4020.600098  9.90691e-01  1.95429e-02
4020.649902  1.01708e+00  1.98731e-02
4020.699951  1.01169e+00  1.97200e-02
4020.750000  9.99614e-01  1.95510e-02
4020.800049  9.74394e-01  1.93137e-02
4020.850098  9.40135e-01  1.89943e-02
4020.899902  9.34136e-01  1.89362e-02
4020.949951  8.92156e-01  1.85031e-02
4021.000000  8.99114e-01  1.84848e-02
4021.050049  8.72176e-01  1.82972e-02
4021.100098  8.70009e-01  1.81362e-02
4021.149902  8.75640e-01  1.82224e-02
4021.199951  9.17871e-01  1.85409e-02
4021.250000  9.52995e-01  1.89064e-02
4021.300049  9.83314e-01  1.92752e-02
4021.350098  9.72951e-01  1.90905e-02
4021.399902  9.99030e-01  1.95007e-02
4021.449951  9.65635e-01  1.90668e-02
4021.500000  9.76472e-01  1.92726e-02
4021.550049  9.72785e-01  1.91614e-02
4021.600098  9.62775e-01  1.90698e-02
4021.649902  9.70778e-01  1.91694e-02
4021.699951  9.60901e-01  1.91518e-02
4021.750000  9.70181e-01  1.92523e-02
4021.800049  9.36136e-01  1.88905e-02
4021.850098  9.31869e-01  1.88108e-02
4021.899902  9.50289e-01  1.90976e-02
4021.949951  9.11530e-01  1.85569e-02
4022.000000  9.17597e-01  1.85573e-02
4022.050049  9.01451e-01  1.82302e-02
4022.100098  9.09435e-01  1.83835e-02
4022.149902  8.88609e-01  1.83164e-02
4022.199951  8.96964e-01  1.84714e-02
4022.250000  9.14617e-01  1.86808e-02
4022.300049  9.37999e-01  1.89053e-02
4022.350098  9.42002e-01  1.89353e-02
4022.399902  9.13847e-01  1.86678e-02
4022.449951  9.18476e-01  1.87724e-02
4022.500000  9.26571e-01  1.89215e-02
4022.550049  9.27123e-01  1.89928e-02
4022.600098  8.98280e-01  1.84605e-02
4022.649902  9.00518e-01  1.85475e-02
4022.699951  8.92468e-01  1.83431e-02
4022.750000  8.86630e-01  1.82487e-02
4022.800049  8.88028e-01  1.81728e-02
4022.850098  8.83351e-01  1.81686e-02
4022.899902  8.86103e-01  1.81863e-02
